UserId,Reputation,AccountAgeDays,PreAnsCount,CompetenceProxy,StatusProxy,RelCommentRatio,RelEditsOthers,LastAnswerAfter,PostAnsTotal,PostComments,PostEdits
"6629569","1953","1956","13","0.923076","0.076923","0.6923076923076923","5","2022-11-28 20:53:04","14","21","3"
"6630180","582","1956","6","0.333333","0.500000","1.5","0","2022-02-14 13:44:27","1","1","0"
"6631550","507","1955","5","0.200000","0.400000","4","3","","0","0","0"
"6633728","1639","1954","13","0.153846","0.538461","1.1538461538461537","8","2022-03-29 10:12:02","1","11","1"
"6637605","1743","1953","9","0.000000","1.000000","0","0","2022-02-25 08:00:11","1","0","0"
"6638882","872","1953","5","0.200000","0.800000","0.8","35","","0","1","0"
"6639596","1346","1953","7","0.714285","0.142857","1.4285714285714286","0","","0","0","0"
"6639950","1170","1953","11","0.818181","0.000000","1.4545454545454546","0","2022-10-11 15:34:54","2","4","0"
"6640504","1192","1953","8","0.750000","0.125000","5.625","0","2022-10-01 08:08:32","9","40","0"
"6641693","1674","1953","21","0.523809","0.142857","1.3333333333333333","0","","0","7","0"
"6642307","675","1952","5","0.200000","0.200000","1.6","0","","0","0","0"
"6643833","1686","1952","7","0.285714","0.571428","1.1428571428571428","0","2022-07-06 11:02:50","1","3","0"
"6645624","1819","1952","31","0.483870","0.290322","0.7419354838709677","2","2022-09-22 13:05:08","23","16","16"
"6646873","898","1952","5","0.200000","0.600000","0.2","0","","0","13","0"
"6647310","1414","1951","23","0.086956","0.739130","0.6521739130434783","0","","0","0","0"
"6647506","1276","1951","7","0.142857","0.714285","0","0","2022-10-10 17:39:28","4","0","0"
"6647585","1820","1951","5","0.400000","0.200000","2.6","0","2022-11-29 06:06:19","10","7","0"
"6647673","838","1951","49","0.367346","0.326530","0.5102040816326531","11","","0","0","0"
"6651956","871","1951","7","0.857142","0.142857","3","0","","0","5","0"
"6652040","1543","1950","16","0.625000","0.250000","0.5625","0","2022-11-09 16:43:45","20","4","0"
"6652884","1316","1950","5","0.200000","0.200000","1","0","","0","0","0"
"6653176","949","1950","5","0.600000","0.000000","0.6","0","2022-03-14 06:54:58","1","1","0"
"6653924","870","1950","14","0.214285","0.285714","5.357142857142857","5","","0","14","0"
"6654395","1678","1950","8","0.250000","0.750000","0.25","0","2022-10-17 11:39:51","1","0","0"
"6654562","1522","1950","10","0.400000","0.200000","0.4","0","2022-10-07 08:21:24","45","104","106"
"6655150","1314","1950","8","0.250000","0.250000","3.25","0","2022-10-12 14:28:15","3","5","0"
"6655405","1349","1950","8","0.500000","0.250000","3","3","2022-07-06 17:25:30","6","33","0"
"6655562","1294","1950","5","0.000000","0.600000","1.6","0","2022-10-10 23:08:46","2","5","0"
"6656547","1591","1949","12","0.583333","0.000000","0.3333333333333333","12","2022-10-19 17:25:20","5","2","3"
"6656706","1723","1949","5","0.000000","1.000000","0.4","0","2022-06-13 11:34:51","5","8","0"
"6657231","909","1949","9","0.666666","0.222222","0.6666666666666666","1","","0","0","0"
"6657484","619","1949","7","0.000000","0.857142","0.14285714285714285","0","2022-10-04 11:33:50","2","0","0"
"6658384","681","1949","5","0.400000","0.400000","0.8","0","","0","2","0"
"6658584","1436","1949","11","0.818181","0.090909","1.2727272727272727","1","2022-11-01 17:29:26","10","11","0"
"6659388","901","1948","15","0.666666","0.066666","0.6666666666666666","0","2022-11-06 15:11:06","12","21","0"
"6659932","559","1948","5","0.400000","0.400000","3.2","0","2022-08-30 11:38:19","1","5","0"
"6660497","1453","1948","24","0.458333","0.125000","0.5416666666666666","3","2022-08-30 13:33:43","6","5","0"
"6660601","1653","1948","5","0.400000","0.600000","1.2","1","","0","4","0"
"6661359","891","1947","11","0.545454","0.272727","0.6363636363636364","0","2022-10-20 21:44:38","5","3","0"
"6664400","721","1947","18","0.555555","0.166666","1.8888888888888888","0","2022-02-01 09:49:01","1","1","0"
"6664951","607","1947","6","0.333333","0.333333","0.16666666666666666","0","","0","0","0"
"6665586","1011","1946","9","0.444444","0.111111","0.8888888888888888","1","2022-02-12 13:45:22","1","5","0"
"6666503","643","1946","32","0.312500","0.343750","0.28125","6","","0","0","0"
"6667539","1130","1946","8","0.625000","0.000000","1.125","1","2022-09-27 07:31:45","14","8","0"
"6670258","787","1945","5","0.400000","0.400000","0.6","16","2022-04-18 15:14:47","1","2","4"
"6670491","1193","1945","26","0.653846","0.076923","7.538461538461538","8","2022-10-07 07:52:13","4","18","0"
"6671572","1115","1945","18","0.555555","0.055555","3.388888888888889","0","","0","4","0"
"6672176","1586","1945","10","0.200000","0.600000","2.7","0","2022-11-29 15:15:20","4","3","0"
"6673107","501","1945","7","0.285714","0.285714","0","0","2022-07-26 13:17:29","8","1","0"
"6673178","783","1945","5","0.400000","0.200000","1.8","7","","0","9","2"
"6673313","974","1945","14","0.285714","0.285714","0.42857142857142855","0","2022-08-12 10:02:03","2","0","1"
"6673637","902","1945","7","0.285714","0.571428","2.2857142857142856","20","","0","11","25"
"6677127","1580","1944","9","0.777777","0.111111","1.3333333333333333","0","2022-08-01 06:08:04","5","6","0"
"6678641","687","1944","7","0.142857","0.285714","2","2","","0","1","0"
"6678760","1190","1944","5","0.600000","0.000000","2","0","","0","0","0"
"6679066","1444","1944","19","0.157894","0.578947","0.3684210526315789","0","2022-07-17 15:07:59","8","3","0"
"6679867","863","1944","31","0.483870","0.290322","0.7741935483870968","0","2022-10-20 13:49:04","8","7","0"
"6681081","636","1943","5","0.000000","0.200000","0","0","2022-06-23 04:57:24","3","2","0"
"6681300","670","1943","11","0.090909","0.727272","1.0909090909090908","0","2022-11-22 05:02:12","3","2","0"
"6681375","924","1943","6","0.000000","0.500000","0.16666666666666666","0","2022-03-22 16:49:20","1","3","1"
"6681701","1881","1943","33","0.454545","0.212121","0.8787878787878788","43","2022-08-18 04:02:12","4","2","1"
"6681858","1107","1943","15","0.466666","0.266666","3.4","115","","0","3","0"
"6683322","1241","1943","5","0.600000","0.200000","0.6","0","2022-06-11 02:38:30","1","1","0"
"6683468","543","1943","7","0.714285","0.142857","1.7142857142857142","1","","0","0","0"
"6683533","1319","1943","15","0.400000","0.066666","1.8666666666666667","0","","0","0","0"
"6684751","916","1942","16","0.187500","0.562500","2.875","18","","0","5","0"
"6685592","902","1942","7","0.714285","0.142857","2.2857142857142856","1","","0","2","0"
"6685807","1030","1942","5","0.000000","0.800000","1","0","2022-08-22 10:57:04","2","0","0"
"6686007","895","1942","5","0.400000","0.000000","2.8","0","2022-11-29 08:17:22","16","12","4"
"6686454","1480","1942","8","0.250000","0.750000","0.375","0","","0","0","0"
"6688795","1465","1941","11","0.545454","0.181818","2.727272727272727","0","2022-03-31 20:26:56","2","1","0"
"6689902","1891","1940","125","0.472000","0.248000","0.56","1","","0","0","0"
"6690544","523","1940","20","0.400000","0.350000","0.85","2","2022-04-19 20:04:53","2","1","0"
"6690665","689","1940","26","0.500000","0.307692","1.4615384615384615","0","2022-10-08 02:36:59","9","3","0"
"6690823","869","1940","19","0.473684","0.105263","1.2105263157894737","0","2022-10-29 06:22:21","8","15","1"
"6690887","598","1940","11","0.363636","0.272727","0.6363636363636364","0","2022-02-16 15:02:09","1","2","0"
"6691780","1529","1940","26","0.538461","0.192307","1.1538461538461537","1","","0","2","0"
"6693304","1403","1939","9","0.222222","0.555555","3.3333333333333335","2","2022-11-26 01:27:25","6","32","0"
"6693783","1277","1939","9","0.000000","0.555555","2.2222222222222223","0","2022-05-18 12:20:46","2","2","0"
"6694814","1654","1939","23","0.478260","0.217391","10.304347826086957","0","2022-11-21 16:06:20","6","32","0"
"6697909","600","1939","5","0.600000","0.000000","0.8","0","","0","1","0"
"6697946","1123","1939","5","0.000000","0.800000","0.8","0","2022-07-02 15:21:08","2","1","0"
"6698396","642","1938","7","0.285714","0.428571","0.42857142857142855","1","","0","0","0"
"6700017","1455","1938","9","0.666666","0.000000","0.5555555555555556","0","2022-11-09 10:40:59","1","0","0"
"6700358","748","1938","5","0.200000","0.800000","0","0","2022-02-11 11:33:08","1","0","0"
"6700591","1157","1938","94","0.521276","0.127659","0.7127659574468085","9","2022-03-02 14:58:50","2","8","4"
"6701496","1661","1938","5","0.800000","0.000000","1.2","0","2022-08-29 22:15:00","3","4","0"
"6701520","981","1938","5","0.600000","0.200000","2","0","","0","0","0"
"6701627","741","1938","6","0.666666","0.166666","6.166666666666667","55","","0","0","0"
"6703449","1207","1937","10","0.400000","0.200000","1.1","0","2022-10-03 06:20:28","2","2","0"
"6705092","677","1937","9","0.555555","0.111111","1.3333333333333333","0","2022-05-14 08:38:23","2","11","0"
"6708508","1418","1936","21","0.285714","0.333333","1.6666666666666667","5","2022-05-11 09:51:35","1","8","0"
"6709902","788","1936","7","0.714285","0.142857","1.1428571428571428","0","","0","1","0"
"6710366","1239","1936","7","0.285714","0.428571","0.2857142857142857","0","2022-08-22 18:57:32","1","3","0"
"6711242","890","1935","5","0.200000","0.600000","2","0","2022-10-25 20:45:54","1","1","0"
"6711954","828","1935","23","0.608695","0.043478","0.391304347826087","0","2022-04-09 08:45:00","11","3","0"
"6712523","1053","1935","5","0.400000","0.000000","1.8","0","","0","2","0"
"6712965","668","1935","7","0.000000","0.714285","1.4285714285714286","0","2022-04-18 03:00:03","4","7","0"
"6715484","1002","1934","12","0.500000","0.166666","3.25","0","","0","0","0"
"6715678","1230","1934","8","0.500000","0.250000","11.375","21","2022-11-14 16:31:14","5","29","2"
"6716264","709","1933","5","0.000000","1.000000","1","0","2022-07-07 20:30:05","1","16","0"
"6717287","1061","1933","5","0.400000","0.200000","4.8","0","2022-08-28 13:15:41","1","5","0"
"6717304","1963","1933","9","0.444444","0.222222","0.2222222222222222","0","","0","6","0"
"6718124","1307","1933","17","0.823529","0.058823","0.9411764705882353","4","2022-11-02 12:21:48","5","3","0"
"6718197","550","1933","9","0.777777","0.111111","5.555555555555555","1","","0","5","0"
"6719286","1130","1933","5","0.400000","0.000000","5.4","0","","0","1","0"
"6719672","603","1933","13","0.307692","0.461538","2.923076923076923","13","","0","5","1"
"6719765","1817","1932","7","0.571428","0.142857","3","0","","0","9","0"
"6720324","1069","1932","7","0.571428","0.000000","0.42857142857142855","1","2022-10-14 04:22:27","3","7","0"
"6721133","741","1932","5","0.200000","0.800000","0","0","","0","0","0"
"6721134","1957","1932","8","0.875000","0.000000","2.625","0","2022-02-08 07:04:07","1","2","0"
"6721657","703","1932","16","0.750000","0.187500","1.625","0","","0","0","0"
"6725459","1452","1931","22","0.681818","0.000000","1.3636363636363635","0","2022-11-12 18:25:13","6","16","0"
"6725538","799","1931","19","0.421052","0.263157","0.7368421052631579","0","","0","2","0"
"6725765","1485","1931","13","0.615384","0.153846","2.1538461538461537","1","2022-07-20 08:02:03","1","4","0"
"6726502","654","1931","7","0.285714","0.571428","0.8571428571428571","0","2022-04-29 11:16:44","1","0","0"
"6729591","1414","1930","12","0.166666","0.416666","1.4166666666666667","2","2022-09-19 08:09:59","3","13","0"
"6729785","533","1930","5","0.800000","0.000000","17.2","0","","0","0","0"
"6730156","1269","1930","8","0.125000","0.750000","0.375","0","2022-11-23 10:10:25","5","4","0"
"6732525","841","1930","6","0.333333","0.666666","0.3333333333333333","0","2022-07-22 04:34:55","2","2","0"
"6732563","609","1930","7","0.714285","0.000000","1.1428571428571428","0","","0","0","0"
"6733771","714","1929","17","0.117647","0.470588","1.8823529411764706","0","","0","0","0"
"6735035","1216","1929","9","0.111111","0.666666","2","7","2022-11-16 14:40:10","4","21","0"
"6735546","591","1929","6","0.333333","0.666666","2","0","2022-05-12 07:39:43","3","23","0"
"6737277","1489","2011","6","0.333333","0.500000","1.3333333333333333","1","2022-11-22 10:20:52","8","5","3"
"6737670","977","1928","22","0.681818","0.045454","2.772727272727273","0","2022-11-05 15:24:35","8","13","0"
"6741053","1979","1927","6","0.500000","0.000000","2.3333333333333335","0","","0","0","0"
"6741167","1882","1927","5","0.000000","0.600000","0","0","2022-06-22 11:30:32","1","1","0"
"6741585","1240","1927","8","0.000000","0.625000","0.125","1","2022-07-25 22:07:44","1","2","0"
"6742006","906","1926","8","0.000000","1.000000","0.125","0","2022-06-09 08:24:55","3","0","0"
"6742913","1403","1926","8","0.250000","0.500000","0.625","0","2022-08-17 14:41:54","1","14","0"
"6743700","1656","1926","5","0.200000","0.400000","3.8","0","2022-11-08 03:49:47","4","4","0"
"6743808","1256","1926","11","0.272727","0.181818","0.5454545454545454","0","2022-10-19 08:13:44","2","1","0"
"6743844","827","1926","8","0.875000","0.000000","0","3","2022-11-09 14:33:34","2","1","3"
"6744813","839","1926","7","0.142857","0.285714","0.5714285714285714","0","2022-10-15 10:34:02","4","8","0"
"6745924","1814","1925","6","0.166666","0.333333","0.6666666666666666","3","","0","1","0"
"6746375","1884","1925","13","0.384615","0.461538","1","1","2022-08-24 04:52:28","37","39","0"
"6746457","749","1925","40","0.400000","0.275000","0.7","5","2022-07-12 04:47:12","4","4","1"
"6746475","882","1925","6","0.333333","0.166666","0.5","0","2022-08-16 13:08:05","2","1","0"
"6747584","844","1925","5","0.400000","0.000000","0.8","1","2022-06-10 10:50:05","3","3","0"
"6748042","1098","1925","38","0.368421","0.342105","2.789473684210526","3","","0","0","0"
"6748722","854","1925","6","0.000000","1.000000","1","0","2022-09-02 23:24:58","3","2","0"
"6748772","747","1925","32","0.500000","0.187500","1.34375","2","2022-11-22 08:37:28","3","2","0"
"6751603","1165","1924","9","0.555555","0.333333","1.5555555555555556","0","2022-10-01 09:53:57","1","0","0"
"6754333","1865","1924","9","0.666666","0.000000","1.6666666666666667","2","","0","0","0"
"6756913","657","1923","30","0.500000","0.100000","0.6666666666666666","0","2022-06-17 07:21:00","1","1","0"
"6757163","1598","1923","7","0.428571","0.285714","0.8571428571428571","0","","0","2","0"
"6757270","712","1923","8","0.375000","0.250000","1.625","1","","0","2","0"
"6759119","830","1923","24","0.750000","0.125000","0.9583333333333334","0","","0","4","0"
"6759214","1704","1923","7","0.000000","0.428571","0.42857142857142855","0","","0","0","0"
"6760424","925","1922","22","0.590909","0.136363","5.181818181818182","0","2022-06-03 08:58:34","6","39","1"
"6760452","595","1922","24","0.458333","0.291666","1.375","17","","0","1","2"
"6760875","1107","1922","7","0.000000","0.857142","0.42857142857142855","0","2022-09-13 14:18:39","8","3","2"
"6761436","1048","1922","9","0.333333","0.333333","0.3333333333333333","0","2022-10-24 06:59:07","7","0","0"
"6763678","639","1921","18","0.000000","0.944444","0","0","2022-06-16 14:00:04","10","1","0"
"6764727","891","1921","10","0.600000","0.300000","1.3","3","","0","0","0"
"6766209","1042","1920","47","0.617021","0.106382","1.851063829787234","1","","0","0","0"
"6767307","1615","1920","5","0.000000","1.000000","0","0","","0","1","0"
"6767390","1632","1920","6","0.333333","0.166666","4.666666666666667","1","","0","2","0"
"6768111","642","1920","13","0.538461","0.076923","1","3","2022-04-30 19:00:20","1","0","0"
"6769725","782","1919","5","0.600000","0.200000","1.6","8","2022-02-28 19:23:23","2","1","0"
"6770517","688","1919","5","0.200000","0.600000","2.2","0","2022-11-14 04:53:04","1","1","0"
"6770704","1063","1919","6","0.166666","0.500000","3.8333333333333335","0","2022-08-07 17:36:42","2","6","0"
"6771464","598","1919","15","0.533333","0.133333","3.533333333333333","2","2022-08-02 10:29:02","3","14","2"
"6771814","568","1919","6","0.000000","0.833333","0","0","2022-11-01 18:54:46","2","0","0"
"6772055","897","1919","9","0.444444","0.333333","1.4444444444444444","2","2022-04-07 16:02:38","1","3","0"
"6774235","978","1918","30","0.400000","0.366666","0.8666666666666667","0","","0","0","0"
"6774538","1391","1918","50","0.660000","0.100000","0.5","0","2022-08-25 06:08:12","3","6","0"
"6775641","591","1918","29","0.379310","0.310344","1.8275862068965518","0","","0","7","0"
"6776467","978","1918","8","0.375000","0.000000","2","7","2022-08-31 18:53:39","3","9","4"
"6776611","1556","1917","9","0.000000","0.777777","0.3333333333333333","5","2022-10-19 05:36:59","11","5","1"
"6776992","793","1917","7","0.285714","0.285714","0","0","2022-03-26 12:33:12","1","0","0"
"6777125","870","1917","12","0.666666","0.166666","2.8333333333333335","4","","0","10","0"
"6778079","621","1917","26","0.692307","0.076923","1.6923076923076923","1","2022-02-02 17:13:31","1","1","0"
"6778270","1084","1917","10","0.000000","0.400000","0.5","1","2022-09-22 15:57:17","3","3","0"
"6780097","576","1917","5","0.000000","1.000000","0.6","0","","0","0","0"
"6780959","780","1916","9","0.000000","0.555555","0.2222222222222222","0","2022-07-15 13:57:49","2","3","0"
"6781048","1229","1916","45","0.644444","0.066666","1.3777777777777778","22","","0","0","0"
"6781625","1561","1916","13","0.692307","0.076923","2.3076923076923075","6","","0","0","0"
"6783880","985","1916","8","0.500000","0.375000","1.25","0","","0","5","0"
"6784741","1218","1916","5","0.000000","0.400000","0.4","0","2022-11-22 09:08:41","2","2","0"
"6785250","1173","1916","34","0.470588","0.176470","1.088235294117647","2","","0","0","0"
"6790541","1146","1914","10","0.500000","0.500000","1.3","2","","0","3","0"
"6791342","915","1914","8","0.625000","0.250000","1.625","2","","0","0","0"
"6791465","1698","1914","21","0.238095","0.571428","0.5714285714285714","1","2022-07-25 15:07:38","7","1","0"
"6793094","815","1913","5","0.400000","0.200000","1.2","0","","0","0","0"
"6793800","788","1913","5","0.400000","0.000000","0.8","0","","0","4","0"
"6794075","1612","1913","17","0.294117","0.235294","3.6470588235294117","3","","0","2","0"
"6795054","1827","1912","5","0.600000","0.200000","0.6","0","","0","0","0"
"6795324","557","1912","8","0.375000","0.500000","1.375","7","2022-06-08 07:35:56","1","1","0"
"6796942","505","1912","6","0.666666","0.333333","0","0","","0","0","0"
"6797534","1339","1912","12","0.416666","0.083333","1.0833333333333333","0","","0","0","0"
"6798006","1289","1912","13","0.384615","0.307692","2.8461538461538463","3","","0","0","0"
"6800637","1242","1911","9","0.111111","0.777777","0.3333333333333333","0","2022-10-07 00:04:36","11","7","0"
"6801991","682","1911","10","0.500000","0.300000","1.2","0","2022-02-01 01:03:20","2","4","0"
"6803297","1360","1910","14","0.214285","0.571428","0.5","3","2022-11-23 18:28:49","5","10","1"
"6803592","1132","1910","17","0.470588","0.117647","1.8823529411764706","0","2022-09-07 13:01:25","12","20","0"
"6804292","531","1910","5","0.200000","0.600000","0.8","0","2022-05-18 16:43:13","1","5","0"
"6804632","1272","1910","7","0.428571","0.000000","1.4285714285714286","3","2022-11-16 10:07:45","7","12","0"
"6806288","649","1910","8","0.625000","0.250000","0.5","1","","0","0","0"
"6809520","539","1909","9","0.888888","0.000000","1.2222222222222223","0","2022-07-27 14:25:46","1","6","0"
"6810982","777","1909","15","0.400000","0.333333","0.8666666666666667","0","2022-02-02 12:14:59","2","2","0"
"6814073","1733","1908","10","0.500000","0.100000","1.2","0","","0","0","0"
"6814465","1440","1908","89","0.707865","0.067415","1.7640449438202248","0","","0","3","0"
"6815416","1148","1908","17","0.588235","0.117647","1.1176470588235294","3","","0","0","0"
"6819132","1735","1906","52","0.557692","0.038461","1.1730769230769231","0","2022-11-13 12:06:18","18","30","0"
"6819962","750","1906","28","0.607142","0.142857","1.9285714285714286","1","2022-05-09 13:49:11","2","6","0"
"6820042","895","1906","5","0.000000","1.000000","1.2","0","","0","2","0"
"6820056","1097","1906","15","0.466666","0.400000","1.8","3","2022-08-18 18:13:31","4","4","0"
"6820697","706","1905","13","0.538461","0.153846","0.38461538461538464","0","2022-05-17 02:29:10","2","3","0"
"6821936","1158","1905","9","0.222222","0.555555","0.3333333333333333","0","2022-08-23 18:42:24","1","1","0"
"6822244","1438","1905","9","0.777777","0.000000","2.6666666666666665","1","2022-05-30 07:56:37","3","1","0"
"6822845","867","1905","10","0.500000","0.200000","0.3","0","","0","0","0"
"6822962","920","1905","11","0.545454","0.090909","3.6363636363636362","5","2022-08-08 09:22:46","8","65","6"
"6823766","1876","1905","13","0.461538","0.307692","1.6923076923076923","18","2022-03-30 08:49:32","1","1","1"
"6824121","1756","1905","17","0.529411","0.058823","1.1176470588235294","0","2022-11-22 15:06:48","7","22","7"
"6826836","544","1904","5","0.200000","0.400000","0.6","0","2022-11-26 14:03:10","1","0","0"
"6827095","593","1904","5","0.000000","0.000000","1","0","2022-11-01 20:22:11","4","4","0"
"6827197","1634","1904","5","0.400000","0.000000","1.2","0","2022-08-24 16:39:21","7","20","0"
"6831109","963","1903","7","0.571428","0.142857","0.14285714285714285","0","","0","0","0"
"6831393","963","1903","6","0.166666","0.500000","2.8333333333333335","0","2022-10-19 16:13:38","6","11","0"
"6833284","685","1902","9","0.333333","0.333333","0.4444444444444444","0","2022-03-31 01:20:06","1","1","0"
"6835509","1413","1902","8","0.500000","0.125000","3","0","2022-11-08 13:50:03","5","22","0"
"6839621","1843","1901","6","0.000000","0.833333","0.8333333333333334","1","2022-09-14 13:51:41","2","2","0"
"6840517","715","1901","18","0.500000","0.166666","0.5555555555555556","40","","0","0","0"
"6841676","1200","1900","6","0.000000","0.666666","0.16666666666666666","0","","0","0","0"
"6841962","1103","1900","27","0.444444","0.185185","1.9259259259259258","0","2022-03-09 22:40:21","2","4","0"
"6842203","652","1900","10","0.500000","0.100000","2.2","0","2022-11-03 07:47:04","5","12","0"
"6842921","875","1900","7","0.428571","0.285714","0.7142857142857143","0","2022-11-09 17:34:34","16","10","0"
"6843158","1836","1900","52","0.384615","0.173076","2.5384615384615383","0","2022-09-22 23:04:34","8","30","0"
"6844930","662","1899","8","0.375000","0.250000","0.875","0","2022-08-28 10:56:41","6","10","0"
"6845743","1395","1899","23","0.521739","0.173913","0.43478260869565216","0","","0","0","0"
"6848385","1653","1898","5","0.000000","1.000000","0.8","0","2022-11-23 12:22:53","6","0","0"
"6849060","769","1898","5","0.000000","0.800000","2","0","2022-09-28 12:19:43","6","9","0"
"6850625","743","1898","6","0.500000","0.500000","0.5","0","","0","0","0"
"6850901","1498","1898","21","0.333333","0.333333","2.3333333333333335","11","2022-03-30 10:17:44","7","12","1"
"6851121","968","1897","20","0.350000","0.250000","0.45","0","2022-09-18 22:16:40","3","3","0"
"6852019","1584","1897","7","0.428571","0.142857","2","8","2022-11-15 10:54:41","3","3","0"
"6852754","1277","1897","5","0.000000","0.800000","1","0","2022-07-11 13:00:21","1","2","0"
"6852832","582","1897","5","0.200000","0.600000","0.6","0","2022-04-12 14:29:38","1","0","0"
"6854385","1614","1897","6","0.666666","0.166666","1.5","0","","0","7","0"
"6854564","1627","1897","10","0.100000","0.700000","1.9","0","2022-11-28 15:11:18","2","5","0"
"6856820","1841","1896","88","0.795454","0.079545","1.625","19","2022-05-23 17:31:57","1","2","0"
"6859020","581","1896","5","0.200000","0.400000","1.4","0","2022-05-27 19:03:12","1","11","0"
"6859121","1265","1896","9","0.111111","0.777777","2.888888888888889","1","2022-09-22 03:22:26","5","16","2"
"6859501","1197","1896","18","0.333333","0.277777","2.388888888888889","449","","0","0","0"
"6859967","1589","1896","7","0.142857","0.142857","0.7142857142857143","0","2022-09-30 20:23:05","4","1","0"
"6859979","1970","1896","8","0.375000","0.250000","0.375","1","","0","0","0"
"6860377","798","1896","7","0.857142","0.000000","3.142857142857143","14","2022-08-02 18:34:04","4","2","3"
"6862022","1822","1895","21","0.428571","0.238095","0.6190476190476191","0","2022-11-07 02:06:07","9","0","0"
"6862189","1369","1895","35","0.600000","0.171428","2.5714285714285716","1","","0","22","0"
"6862650","591","1895","7","0.142857","0.714285","1","1","","0","0","0"
"6864688","1645","1895","5","0.400000","0.400000","1.6","5","2022-11-26 17:07:22","16","40","20"
"6865328","1043","1895","9","0.888888","0.000000","9.666666666666666","0","","0","21","0"
"6866354","539","1895","10","0.300000","0.700000","4.1","0","2022-02-09 11:32:30","1","8","0"
"6866393","628","1895","5","0.000000","0.800000","3","1","2022-03-21 15:10:59","1","8","0"
"6869609","1533","1894","12","0.083333","0.833333","0","1","","0","0","0"
"6869922","786","1894","7","0.428571","0.142857","2.4285714285714284","3","2022-11-05 21:02:28","3","3","3"
"6870209","1144","1894","6","0.166666","0.833333","0.5","0","2022-10-19 07:51:58","2","1","0"
"6870223","1025","1894","50","0.260000","0.400000","1.36","3","2022-02-14 06:15:27","1","4","0"
"6870582","1453","1894","8","0.625000","0.125000","0.75","2","2022-11-08 18:00:02","2","1","0"
"6870620","1751","1894","26","0.538461","0.230769","4.6923076923076925","6","","0","3","0"
"6870991","588","1894","9","0.555555","0.222222","6.666666666666667","0","2022-03-13 20:31:58","2","34","0"
"6871139","1044","1894","24","0.375000","0.166666","1.375","5","","0","0","0"
"6871212","1589","1894","5","0.600000","0.000000","2.2","20","2022-02-02 07:11:19","1","1","0"
"6872188","1878","1894","7","0.142857","0.142857","0.2857142857142857","0","","0","0","0"
"6873407","932","1893","15","0.533333","0.266666","1.5333333333333334","0","2022-11-22 05:46:54","24","38","0"
"6873944","743","1893","7","0.714285","0.285714","0.8571428571428571","1","","0","0","0"
"6874310","1203","2520","27","0.333333","0.222222","2.4074074074074074","7","2022-10-26 04:08:45","18","55","1"
"6875391","811","1893","6","0.000000","1.000000","2.1666666666666665","0","","0","0","0"
"6877472","1160","1892","5","0.400000","0.000000","0.2","1","2022-06-23 06:07:16","4","7","0"
"6877699","798","1892","5","0.600000","0.000000","1.4","0","2022-07-10 10:05:53","3","7","0"
"6879058","642","1892","24","0.291666","0.291666","1.25","0","","0","4","0"
"6879559","1518","1892","10","0.500000","0.000000","0.6","0","2022-09-12 15:14:08","41","43","2"
"6881773","596","1891","21","0.238095","0.142857","2.9523809523809526","13","2022-09-13 11:05:03","2","3","0"
"6883773","816","1891","10","0.300000","0.500000","0.8","2","","0","1","0"
"6884080","529","1891","7","0.571428","0.428571","1.2857142857142858","0","2022-08-20 20:52:55","1","1","0"
"6884103","1498","1891","7","0.000000","0.857142","0.7142857142857143","0","","0","0","0"
"6885654","637","1890","15","0.800000","0.000000","1.6","10","","0","0","0"
"6887138","598","1890","13","0.076923","0.615384","0.3076923076923077","2","2022-10-22 14:27:26","1","3","1"
"6888950","643","1890","9","0.333333","0.333333","2.111111111111111","0","2022-05-27 17:45:31","1","1","0"
"6890414","857","1890","34","0.558823","0.176470","1","0","2022-11-25 15:03:24","18","13","0"
"6891461","1209","1889","13","0.461538","0.230769","1.4615384615384615","15","2022-09-28 13:24:29","5","3","1"
"6892480","1096","1889","5","1.000000","0.000000","0.6","0","","0","0","0"
"6892541","1201","1889","17","0.352941","0.294117","2.0588235294117645","0","","0","0","0"
"6893027","524","1889","5","0.200000","0.200000","0.6","0","2022-09-11 14:37:36","2","7","0"
"6893561","598","1889","5","0.600000","0.200000","0.8","3","2022-07-16 03:16:15","4","11","2"
"6894441","559","1889","10","0.600000","0.000000","2.9","0","2022-11-22 12:37:21","4","13","0"
"6895840","1156","1889","11","0.363636","0.272727","2.272727272727273","1","2022-09-22 08:10:45","4","20","1"
"6896271","1172","1889","6","0.666666","0.333333","2.3333333333333335","0","2022-04-07 05:02:32","4","5","0"
"6897369","519","1888","15","0.333333","0.533333","1.4","0","2022-11-21 16:48:36","21","25","0"
"6897807","1962","1888","35","0.685714","0.057142","1.2571428571428571","2","2022-11-09 07:21:57","8","9","1"
"6897919","664","1888","42","0.690476","0.023809","2.4285714285714284","5","","0","3","0"
"6899593","591","1888","10","0.000000","0.200000","2.1","0","2022-11-16 16:07:49","4","2","0"
"6899925","693","1888","7","0.285714","0.285714","4.571428571428571","1","2022-03-03 13:21:57","2","9","0"
"6900687","1216","1888","11","0.454545","0.272727","3.1818181818181817","2","2022-07-27 23:23:51","1","2","0"
"6901125","984","1888","6","0.333333","0.333333","0.8333333333333334","0","2022-05-09 18:04:10","1","1","0"
"6901693","1169","1888","17","0.411764","0.411764","3.5294117647058822","16","2022-11-18 09:22:19","6","15","3"
"6901716","504","1888","6","0.500000","0.166666","2.6666666666666665","0","2022-06-22 00:55:12","2","5","0"
