UserId,Reputation,AccountAgeDays,PreAnsCount,LastAnswerAfter,PostAnsTotal,Ans_0_3,Ans_3_6,Ans_6_12
"4669135","4386","2819","24","2024-01-03 16:39:23","14","4","4","6"
"4669748","9241","2818","59","2024-01-09 15:29:22","17","4","0","13"
"4670639","3899","2818","6","2023-06-15 19:23:28","1","0","1","0"
"4671717","3890","2818","9","","0","0","0","0"
"4672460","7016","2817","8","2024-01-29 08:56:12","185","3","51","131"
"4672474","3314","2817","21","2023-12-24 03:34:36","6","4","0","2"
"4674760","2599","2816","16","2023-10-16 23:13:31","3","2","0","1"
"4676560","3407","2816","40","2024-01-23 12:00:39","23","3","9","11"
"4679143","4686","2815","5","","0","0","0","0"
"4679505","2266","2815","5","","0","0","0","0"
"4681060","6435","2815","22","2023-04-12 21:54:22","4","4","0","0"
"4681265","3811","2815","14","2023-10-25 13:09:54","6","3","1","2"
"4682839","2106","2815","11","2023-03-23 02:59:30","1","1","0","0"
"4684597","2362","2814","11","2023-07-17 11:42:12","5","4","1","0"
"4685664","2427","2814","13","2023-09-11 00:02:08","1","0","0","1"
"4687048","2892","2814","11","2023-02-03 09:09:57","1","1","0","0"
"4687633","7381","2814","12","2023-11-07 22:10:36","10","4","2","4"
"4687844","4514","2813","5","2024-01-24 05:41:24","1","0","0","1"
"4688321","4843","2813","52","2024-01-10 08:27:13","47","27","0","20"
"4689036","4833","2813","109","2023-12-28 20:22:26","47","11","12","24"
"4689391","3157","2813","5","2023-09-04 08:45:12","1","0","0","1"
"4691224","6827","2813","20","2023-11-23 10:32:11","16","9","3","4"
"4691830","4163","2813","28","2024-01-29 11:45:07","17","8","5","4"
"4694757","4188","2812","27","2024-01-04 06:42:13","14","0","9","5"
"4696015","2084","2812","47","2023-09-27 16:28:01","1","0","0","1"
"4697273","2871","2811","33","","0","0","0","0"
"4698227","2608","2811","83","2024-01-26 22:50:14","25","11","2","12"
"4698501","2689","2811","11","2023-05-03 18:09:17","1","0","1","0"
"4700327","3706","2810","40","2023-06-13 20:18:51","4","1","3","0"
"4700841","5048","2810","16","2023-10-31 11:23:11","11","5","4","2"
"4705262","8643","2809","11","2023-11-15 15:30:49","12","2","3","7"
"4707703","6943","2808","11","2024-01-22 11:58:55","1","0","0","1"
"4708150","3852","2808","23","2024-01-31 20:27:09","13","5","4","4"
"4709400","5692","2808","14","","0","0","0","0"
"4711030","2737","2807","7","2023-09-08 16:59:41","3","1","1","1"
"4711754","8211","2807","52","2024-01-23 08:18:16","39","17","4","18"
"4717427","6620","2806","12","","0","0","0","0"
"4717533","6920","2806","5","2023-06-23 10:06:19","2","0","2","0"
"4717755","8597","2806","45","2023-12-05 15:35:26","13","1","2","10"
"4718406","6055","2806","8","2023-12-07 19:10:38","11","3","1","7"
"4718434","8341","2806","11","","0","0","0","0"
"4721232","2233","2805","6","","0","0","0","0"
"4721265","2142","2805","12","2023-12-04 13:20:36","5","0","2","3"
"4721734","2365","2805","5","2024-01-29 13:15:36","11","2","0","9"
"4721937","2985","2805","5","2023-08-28 13:49:14","1","0","0","1"
"4722577","3302","2805","5","2023-12-21 15:26:14","14","1","6","7"
"4723732","8354","2804","19","2023-09-17 08:27:19","20","5","11","4"
"4725074","5892","2804","19","2024-01-29 11:35:58","13","4","1","8"
"4725875","9192","2803","159","2024-01-30 06:55:04","53","17","3","33"
"4727717","4233","2803","13","2023-10-06 10:20:22","6","3","0","3"
"4728060","6443","2802","10","2024-01-03 07:47:24","7","1","2","4"
"4728913","3756","2802","25","2023-03-15 14:25:08","4","4","0","0"
"4729721","8289","2802","19","2023-12-14 15:00:45","2","0","0","2"
"4729822","2752","2802","23","2024-01-25 13:01:36","5","2","1","2"
"4732620","2685","2801","5","2023-11-27 18:56:33","7","3","0","4"
"4733161","6917","2801","48","2023-12-18 15:55:02","8","4","0","4"
"4734673","5111","2801","6","2023-12-10 19:52:24","2","1","0","1"
"4735043","2212","2801","24","2023-11-10 20:55:26","7","0","1","6"
"4736703","2095","2800","5","","0","0","0","0"
"4737924","4002","2800","9","","0","0","0","0"
"4739488","7191","2800","60","2024-01-11 21:58:50","26","8","9","9"
"4739687","3817","2800","27","2024-01-22 20:47:18","3","0","0","3"
"4740921","3535","2799","7","2023-02-08 17:05:59","1","1","0","0"
"4741746","3855","2799","12","","0","0","0","0"
"4742570","3037","2799","22","","0","0","0","0"
"4742889","4212","2799","14","2023-10-31 15:22:38","3","1","0","2"
"4743096","2361","2799","13","","0","0","0","0"
"4743275","5367","2799","6","2023-07-12 16:45:39","4","1","3","0"
"4743730","2675","2799","5","2023-11-12 14:57:53","2","1","0","1"
"4745529","7207","2798","81","2023-10-15 14:01:33","12","9","2","1"
"4747043","3078","2798","10","2023-11-28 15:04:32","1","0","0","1"
"4749264","7147","2797","8","","0","0","0","0"
"4751073","2053","2796","7","2023-12-09 19:26:54","3","1","0","2"
"4752223","2966","2796","42","2024-01-25 20:14:23","3","1","1","1"
"4755075","2439","2795","5","2023-10-09 19:14:42","13","7","5","1"
"4756173","7903","2795","16","2024-01-13 15:00:24","12","6","0","6"
"4759176","5261","2794","10","2023-12-30 10:20:16","11","5","5","1"
"4759433","7366","2794","47","2023-12-29 20:08:02","72","26","23","23"
"4759619","2914","2794","5","2023-02-05 07:55:59","1","1","0","0"
"4759726","5505","2794","9","2023-10-12 16:35:35","7","1","1","5"
"4763053","2334","2793","5","","0","0","0","0"
"4763270","2682","2793","11","","0","0","0","0"
"4767343","8184","2792","10","2023-03-20 12:59:57","1","1","0","0"
"4768820","2813","2792","6","","0","0","0","0"
"4769440","3142","2792","5","","0","0","0","0"
"4771277","2531","2792","7","2023-11-15 12:42:54","1","0","0","1"
"4773610","3887","2791","87","","0","0","0","0"
"4774045","6094","2791","54","2023-06-19 15:12:51","1","0","1","0"
"4775350","7902","2791","10","","0","0","0","0"
"4775645","9135","2791","16","2023-05-02 23:41:49","2","1","1","0"
"4777670","3720","2790","5","","0","0","0","0"
"4778545","7275","2789","6","2023-08-19 06:14:58","1","0","0","1"
"4779472","4287","2789","141","2023-07-19 13:43:20","15","11","4","0"
"4779904","8551","2789","6","","0","0","0","0"
"4781067","9961","2788","7","2024-01-09 19:21:36","5","1","2","2"
"4781312","3391","2788","12","","0","0","0","0"
"4781940","2588","2788","15","2023-08-28 13:55:58","8","6","1","1"
"4782169","8246","2788","28","","0","0","0","0"
"4785110","9637","2788","33","2023-12-11 12:37:34","8","6","0","2"
"4785859","4404","2787","6","","0","0","0","0"
"4786273","3255","2787","12","2023-11-30 08:58:11","25","2","20","3"
"4786466","7347","2787","243","2023-05-29 11:37:40","39","35","4","0"
"4786620","6320","2787","23","","0","0","0","0"
"4790497","2620","2786","5","","0","0","0","0"
"4793951","4697","2786","7","2023-06-20 17:18:57","2","0","2","0"
"4796214","3147","2785","7","2024-01-23 12:23:05","8","3","0","5"
"4800789","3824","2784","76","2023-07-24 19:05:34","2","1","1","0"
"4801289","4547","2784","5","2023-04-06 13:27:26","1","1","0","0"
"4802021","5467","2784","6","2024-01-16 09:13:20","6","0","2","4"
"4802259","2904","2784","9","2023-09-27 00:26:47","4","3","0","1"
"4803842","7275","2783","28","2023-12-25 14:41:17","7","0","4","3"
"4804091","2919","2783","37","2024-01-22 08:30:57","22","8","10","4"
"4807532","3480","2782","6","2023-02-23 11:31:25","3","3","0","0"
"4807875","2648","2782","5","2024-01-09 16:27:00","1","0","0","1"
"4810109","3468","2781","9","2023-07-04 08:30:11","1","0","1","0"
"4811873","9073","2781","11","","0","0","0","0"
"4814891","3122","2780","7","2024-01-06 12:39:09","3","0","1","2"
"4816918","2510","2780","5","2023-05-23 13:48:03","3","0","3","0"
"4818212","2249","2779","9","2023-03-09 17:05:22","1","1","0","0"
"4818540","2423","2908","42","2023-10-16 20:27:31","4","0","3","1"
"4821142","6721","2779","16","2024-01-30 18:14:39","192","0","57","135"
"4821621","6465","2779","5","2023-07-11 08:14:07","61","53","8","0"
"4823604","2588","2778","16","2023-04-02 06:38:22","1","1","0","0"
"4823653","2117","2778","16","2023-12-07 11:54:50","2","1","0","1"
"4828060","7328","2777","11","2023-07-07 09:24:34","3","0","3","0"
"4828524","4878","2777","40","2024-01-29 05:39:46","8","7","0","1"
"4829177","3338","2777","17","2024-01-24 16:18:30","5","3","0","2"
"4829704","2001","2777","5","2023-12-07 10:30:16","4","1","0","3"
"4829725","2582","2777","60","","0","0","0","0"
"4831083","3593","2776","12","2023-12-27 19:49:53","1","0","0","1"
"4831427","3822","2776","30","2023-10-17 13:29:09","31","23","6","2"
"4831822","5444","2776","11","2023-04-05 11:09:02","4","4","0","0"
"4831923","2369","2776","6","2023-11-17 05:18:18","3","0","1","2"
"4832634","4256","2776","6","2023-09-30 07:32:04","8","1","3","4"
"4834103","3956","2775","6","2023-05-23 21:16:57","1","0","1","0"
"4834117","5112","2775","5","2023-12-19 15:32:08","4","1","1","2"
"4834431","5934","2775","40","2024-01-20 11:50:30","34","15","5","14"
"4835122","2619","2775","9","","0","0","0","0"
"4838205","8604","2774","14","2023-03-06 20:04:16","3","3","0","0"
"4838216","2346","2774","5","2023-07-31 19:54:19","1","0","1","0"
"4840338","6373","2773","33","2023-11-06 07:09:38","3","1","1","1"
"4840661","2986","2773","8","2023-12-15 09:26:02","5","1","0","4"
"4841248","2473","2773","5","2024-01-04 15:13:58","2","1","0","1"
"4843624","3996","2773","8","","0","0","0","0"
"4845566","7755","2772","6","","0","0","0","0"
"4845808","5428","2772","5","","0","0","0","0"
"4846859","4674","2772","7","2023-08-15 15:26:35","3","0","2","1"
"4847250","5207","2772","67","2023-06-23 13:07:45","2","1","1","0"
"4847251","3487","2772","8","2023-12-22 13:38:06","1","0","0","1"
"4850431","3418","2771","13","2024-01-24 09:01:23","41","20","4","17"
"4850553","4095","2771","6","","0","0","0","0"
"4850646","8343","2771","10","2024-01-04 17:14:34","14","2","3","9"
"4850949","4570","2771","26","2024-01-31 20:34:57","20","9","4","7"
"4854821","3116","2770","77","2023-05-19 01:23:14","12","6","6","0"
"4854931","3324","2770","7","2023-07-31 18:48:54","1","0","1","0"
"4856020","4716","2769","6","2023-04-24 21:17:13","4","4","0","0"
"4856814","3952","2769","8","2023-10-14 03:02:54","3","0","0","3"
"4858133","4274","2769","14","2023-12-13 10:48:44","8","2","0","6"
"4859885","4416","2768","7","2023-03-08 00:47:19","1","1","0","0"
"4861760","5682","2767","51","2024-01-25 14:06:08","57","32","18","7"
"4862133","7909","2767","13","","0","0","0","0"
"4862564","3875","2767","5","","0","0","0","0"
"4862911","4127","2767","17","2023-04-27 14:48:16","6","6","0","0"
"4870785","7010","2765","59","2024-01-19 20:51:48","45","36","4","5"
"4870915","2080","2765","7","2023-08-18 15:12:02","10","1","7","2"
"4871001","2056","2765","7","2023-02-23 19:58:46","3","3","0","0"
"4871247","2949","2765","9","2023-10-30 22:06:43","7","1","1","5"
"4873972","7380","2764","6","","0","0","0","0"
"4876561","7379","2764","11","2023-07-05 14:28:18","31","24","7","0"
"4878848","3076","2763","12","2024-01-12 09:54:33","3","0","0","3"
"4878850","6078","2763","8","","0","0","0","0"
"4880379","2468","2763","8","2023-10-07 23:54:47","1","0","0","1"
"4882692","8765","2762","218","2024-01-18 23:40:22","4","3","0","1"
"4882696","2330","2762","10","2024-01-30 22:43:30","7","3","0","4"
"4883754","3835","2761","19","2023-12-18 06:02:49","6","3","2","1"
"4884334","5723","2761","15","","0","0","0","0"
"4885169","3100","2761","74","","0","0","0","0"
"4885321","4419","2761","49","2023-10-23 15:56:06","31","10","10","11"
"4885784","9915","3316","8","","0","0","0","0"
"4886202","2750","2760","19","2024-01-24 02:58:34","7","1","0","6"
"4886722","3346","2760","26","2023-05-14 15:10:31","1","0","1","0"
"4887423","8383","2760","13","2023-09-20 01:54:25","6","4","1","1"
"4891717","9762","2759","6","","0","0","0","0"
"4891815","3362","2759","144","2023-07-24 14:41:06","4","3","1","0"
"4891904","2203","2759","5","2023-12-16 08:59:41","4","0","1","3"
"4893747","8221","2758","5","2024-01-17 22:55:43","17","7","4","6"
"4895359","4383","2758","5","2024-01-25 10:34:47","8","0","0","8"
"4896468","2802","2758","24","2024-01-29 18:52:42","17","9","7","1"
"4896852","2429","2758","12","2023-10-03 17:04:44","1","0","0","1"
"4898562","2904","2757","7","2023-09-02 10:21:47","3","1","1","1"
"4902099","4455","2756","37","2024-01-31 02:02:02","27","11","6","10"
"4906130","2058","2755","8","2023-04-07 08:26:13","1","1","0","0"
"4908847","2425","2754","45","2023-03-13 16:44:55","4","4","0","0"
"4908900","3761","2754","32","","0","0","0","0"
"4909228","3480","2754","6","2023-12-24 22:20:13","2","1","0","1"
"4911665","5521","2753","11","2023-12-21 22:16:16","4","2","1","1"
"4911775","3394","2753","6","2023-08-04 18:34:48","2","1","0","1"
"4912080","3195","2753","24","2024-01-14 04:34:32","30","11","11","8"
"4912329","8501","2753","25","2023-04-13 12:54:04","1","1","0","0"
"4913153","4390","2753","7","","0","0","0","0"
"4913276","2026","2753","13","2023-09-01 18:55:31","6","1","2","3"
"4915707","5527","2752","22","2023-02-09 05:58:11","1","1","0","0"
"4916868","2793","2752","7","2024-01-12 10:46:10","19","7","0","12"
"4919526","5749","2751","97","2024-01-31 12:53:23","30","3","20","7"
"4921317","2673","2751","6","2023-10-13 14:45:11","3","0","1","2"
"4925548","3441","2750","52","2023-08-22 15:32:39","8","7","0","1"
"4926605","9870","2750","7","","0","0","0","0"
"4927236","2393","2749","6","2024-01-22 02:53:09","7","1","2","4"
"4929295","2001","2749","5","","0","0","0","0"
"4930913","3211","2748","35","2024-01-18 16:22:19","11","2","0","9"
"4931630","4694","2748","17","2023-11-28 19:43:31","13","6","5","2"
"4934150","5575","2747","6","2023-03-07 17:38:43","2","2","0","0"
"4934446","7068","2747","16","2023-06-02 06:29:59","3","2","1","0"
"4934640","9661","2747","13","2023-12-29 14:30:02","1","0","0","1"
"4934937","6808","2747","17","2024-01-08 16:08:59","5","2","1","2"
"4935140","2162","2747","9","","0","0","0","0"
"4937475","2343","2746","5","","0","0","0","0"
"4940126","2543","2745","5","2024-01-31 11:31:40","31","12","10","9"
"4945535","8260","2744","6","","0","0","0","0"
"4946896","7352","2743","5","2024-01-18 12:41:37","3","0","1","2"
"4947644","4161","2743","15","2023-11-07 06:10:43","9","3","0","6"
"4948483","5096","2743","6","2023-11-20 04:39:53","5","0","0","5"
"4948798","2198","2743","11","","0","0","0","0"
"4951187","2911","2743","10","2024-01-11 15:44:05","11","2","2","7"
"4952537","2081","2742","5","","0","0","0","0"
"4952549","2092","2742","98","2023-03-22 14:26:33","6","6","0","0"
"4955498","8530","2741","14","2023-10-24 19:47:57","1","0","0","1"
"4956078","2096","2741","13","2023-11-21 19:53:55","9","0","0","9"
"4956336","5541","2741","102","2024-01-29 16:10:18","129","34","42","53"
"4957508","2715","2740","31","2023-09-07 20:51:29","3","2","0","1"
"4957620","2892","2740","28","2023-09-08 10:04:51","1","0","0","1"
"4957915","3344","2740","6","2023-06-18 18:28:45","4","2","2","0"
"4959716","3312","2739","6","2023-05-26 17:24:20","2","0","2","0"
"4960784","3873","2739","18","2024-01-05 02:04:42","3","0","1","2"
"4961158","3323","2739","55","2023-11-14 15:01:00","4","0","2","2"
"4961700","8423","2739","191","2024-01-23 10:01:09","156","45","38","73"
"4962130","8757","2739","51","","0","0","0","0"
"4962355","3398","2739","9","2023-12-21 16:12:28","11","3","3","5"
"4962858","2236","2739","5","2023-04-09 07:30:56","1","1","0","0"
"4964791","5003","2738","24","2023-08-04 18:02:15","1","0","0","1"
"4970442","2188","2737","7","2023-12-01 21:58:46","3","0","2","1"
"4970679","2147","2737","23","2023-12-15 21:42:05","3","1","0","2"
"4971065","3208","2737","20","","0","0","0","0"
"4973076","2856","2736","15","","0","0","0","0"
"4974784","2144","2736","6","","0","0","0","0"
"4975772","6309","2736","7","2023-07-31 00:34:06","5","3","2","0"
"4978865","2151","2735","7","2023-07-25 18:15:53","1","0","1","0"
"4979159","8221","2735","43","2023-08-31 19:11:05","9","1","6","2"
"4981515","6928","2734","5","2023-12-29 08:43:21","4","0","2","2"
"4982691","8181","2733","41","2024-01-31 06:10:43","28","7","8","13"
"4983082","2134","2733","40","","0","0","0","0"
"4983752","5942","2733","14","2023-10-04 22:18:06","6","3","0","3"
"4984564","7124","2732","6","","0","0","0","0"
"4985099","8292","2732","15","2023-04-07 14:24:50","1","1","0","0"
"4986557","2597","2732","7","2023-10-24 20:28:28","3","1","1","1"
"4987648","2726","2732","11","2023-12-11 14:34:39","7","0","3","4"
"4987673","5148","2732","10","2024-01-23 17:51:08","5","1","2","2"
"4990392","6860","2731","18","2023-09-28 13:57:25","4","3","0","1"
"4992248","5264","2731","6","2023-10-10 17:17:53","1","0","0","1"
"4993045","5443","2730","14","2023-07-11 16:59:55","2","0","2","0"
"4997879","2620","2729","5","","0","0","0","0"
"5000776","3522","2729","6","2023-08-08 00:41:05","4","1","1","2"
"5004011","3063","2728","31","2023-03-13 21:49:06","3","3","0","0"
"5004822","7762","2728","5","2023-10-07 03:41:08","1","0","0","1"
"5006866","6870","2727","17","2023-03-15 15:43:50","1","1","0","0"
"5009293","7227","2726","5","2023-10-12 18:03:06","6","2","3","1"
"5010285","2555","2725","11","2023-11-15 10:55:52","7","0","3","4"
"5011469","6504","2725","16","2023-05-25 11:04:27","3","0","3","0"
"5014221","4642","2724","266","2023-12-01 21:42:47","3","1","1","1"
"5015758","3798","2724","5","2023-12-01 06:48:56","4","1","0","3"
"5020294","2085","2723","21","2023-12-08 11:05:30","1","0","0","1"
"5021151","3731","2723","5","","0","0","0","0"
"5021687","5989","2723","7","2023-07-31 13:11:46","3","1","2","0"
"5021963","3721","2722","6","","0","0","0","0"
"5022605","2173","2722","9","2023-10-20 03:41:49","2","1","0","1"
"5023438","7229","2722","5","","0","0","0","0"
"5024514","2965","2722","35","","0","0","0","0"
"5026136","4402","2722","9","2023-08-08 03:12:17","3","1","1","1"
"5027456","7644","2721","21","2024-01-31 20:31:50","27","8","6","13"
"5031337","4894","2720","6","2023-02-24 06:47:01","1","1","0","0"
"5033247","6115","2719","16","2024-01-13 12:34:45","3","0","1","2"
"5033303","3853","2719","5","2023-11-01 10:59:44","2","0","0","2"
"5036171","2735","2718","17","2023-11-20 08:32:37","22","21","0","1"
"5037430","8362","2718","7","2023-11-11 17:00:40","41","38","0","3"
"5038157","5986","2718","6","2023-10-02 14:52:17","4","0","3","1"
"5039333","2181","2717","23","2023-10-26 19:36:00","11","1","0","10"
"5042987","3091","2716","6","2023-06-27 12:20:17","5","2","3","0"
"5043356","5753","2716","6","","0","0","0","0"
"5043424","5280","2716","45","2024-01-31 14:22:18","86","9","2","75"
"5044294","5746","2716","43","2023-12-12 10:15:39","23","1","8","14"
"5045467","2525","2716","6","2023-10-30 20:15:27","3","2","0","1"
"5049799","2469","2715","19","2023-10-11 11:33:46","2","1","0","1"
"5049813","5250","2715","11","2024-01-28 21:36:34","8","1","1","6"
"5053266","2480","2714","5","2023-09-07 13:07:14","2","1","0","1"
"5055190","5713","2713","8","","0","0","0","0"
"5057350","4505","2712","5","2023-03-03 19:23:02","1","1","0","0"
"5059031","2424","2712","9","","0","0","0","0"
"5060151","3041","2711","31","2024-01-22 09:32:02","2","1","0","1"
"5063031","7157","2711","22","2023-11-16 00:47:13","3","0","0","3"
"5065796","4634","2710","6","2024-01-16 08:20:21","4","1","0","3"
"5068914","2486","2709","5","","0","0","0","0"
"5069951","4356","3130","25","2024-01-15 12:49:15","11","3","6","2"
"5075755","7535","2708","11","2024-01-13 22:39:30","8","1","1","6"
"5078765","3484","2707","8","2023-10-24 07:22:16","6","1","4","1"
"5079799","2929","2706","36","2024-01-19 20:51:42","26","7","8","11"
"5081063","2724","2706","9","2024-01-15 15:00:51","5","0","1","4"
"5082504","4728","2705","5","","0","0","0","0"
"5082978","4156","2705","11","2023-12-08 21:17:36","12","7","3","2"
"5083043","2591","2705","65","2023-08-24 17:06:56","1","0","0","1"
"5084841","2885","2704","5","","0","0","0","0"
"5086631","6947","2704","6","2023-08-09 14:00:46","1","0","0","1"
"5086732","2713","2704","5","2023-08-19 17:28:44","1","0","0","1"
"5088165","3865","2703","31","","0","0","0","0"
"5090928","2758","2703","16","2023-04-23 04:05:57","2","2","0","0"
"5091720","2383","2702","37","2024-01-17 05:49:17","23","15","1","7"
"5091874","4128","2702","9","2023-09-16 20:40:27","4","1","1","2"
"5092978","2754","2702","5","","0","0","0","0"
"5094044","6656","2702","37","2023-02-20 16:08:39","3","3","0","0"
"5095128","5096","2702","5","","0","0","0","0"
"5097539","4903","2701","7","2023-03-13 10:09:00","1","1","0","0"
"5103577","2176","2700","9","2023-10-29 22:47:59","6","2","1","3"
"5104777","5168","2699","6","2023-12-28 02:00:45","9","4","1","4"
"5105383","8598","2699","35","2024-01-30 05:11:24","18","11","5","2"
"5106317","3416","2699","106","","0","0","0","0"
"5108631","5558","2698","9","2023-10-30 17:59:16","16","5","2","9"
"5108673","4603","2698","5","","0","0","0","0"
"5108695","7819","2698","5","2024-01-03 14:06:51","3","1","0","2"
"5108777","2154","2698","7","2023-12-12 18:38:10","7","0","1","6"
"5109043","2166","2698","5","","0","0","0","0"
"5113030","3047","2697","13","2024-01-12 16:51:51","7","1","1","5"
"5114465","2437","2696","9","2023-07-20 12:53:35","1","0","1","0"
"5118861","2649","2695","46","","0","0","0","0"
"5122581","6293","2694","14","2023-05-16 09:21:01","3","2","1","0"
"5122615","8548","2694","18","2023-02-26 15:10:40","3","3","0","0"
"5124383","2343","2694","6","","0","0","0","0"
"5127330","5007","2693","12","2023-03-28 10:12:44","6","6","0","0"
"5127346","2350","2693","12","2023-06-08 12:09:26","1","0","1","0"
"5128464","8214","2693","16","","0","0","0","0"
"5128466","2654","2693","54","2023-08-10 22:59:49","10","9","0","1"
"5128755","2447","2693","5","","0","0","0","0"
"5128826","2881","2693","12","","0","0","0","0"
"5128831","3173","2693","16","2024-01-28 06:47:25","41","2","9","30"
"5131026","9314","2692","34","2024-01-31 12:05:19","25","8","10","7"
"5131255","3215","2692","25","2023-12-13 11:36:07","14","8","4","2"
"5131640","9630","2691","6","2023-09-22 06:16:05","4","0","2","2"
"5132456","2906","2691","5","2023-12-11 15:13:55","1","0","0","1"
"5132804","7746","2691","9","","0","0","0","0"
"5132823","2150","2691","8","","0","0","0","0"
"5132860","3114","2691","9","2024-01-31 05:22:06","7","1","2","4"
"5134722","3921","2690","27","","0","0","0","0"
"5135157","3421","2690","17","2024-01-19 14:57:24","10","2","2","6"
"5141328","6390","2689","28","2024-01-25 02:25:19","20","6","5","9"
"5146848","6127","2687","10","2023-07-08 14:26:28","2","1","1","0"
"5148738","7514","2687","5","2023-08-15 15:03:30","2","0","1","1"
"5148795","5738","2687","7","2023-03-22 16:09:18","2","2","0","0"
"5151202","3481","2686","16","2023-12-12 11:23:55","31","24","2","5"
"5151355","3059","2686","8","2023-07-03 07:37:49","3","0","3","0"
"5154683","7592","2685","10","2023-10-23 21:04:27","4","1","0","3"
"5155422","3994","2685","5","2023-05-25 06:45:51","6","5","1","0"
"5156054","5373","2685","14","2023-03-15 12:30:12","2","2","0","0"
"5158636","3336","2683","17","2024-01-10 06:40:14","9","2","1","6"
"5159431","6073","2683","5","2024-01-25 01:35:07","2","0","0","2"
"5160077","3925","2683","10","2023-06-07 12:49:04","2","1","1","0"
"5162073","8963","2683","29","2024-01-02 13:11:31","20","4","7","9"
"5163085","2989","2682","6","","0","0","0","0"
"5164318","2766","2682","36","2024-01-12 13:31:39","16","0","4","12"
"5164462","4928","2682","8","2023-12-03 11:54:24","6","1","2","3"
"5167831","6119","2681","15","","0","0","0","0"
"5167909","7685","2681","5","","0","0","0","0"
"5168782","2079","2681","11","2023-03-31 23:26:28","2","2","0","0"
"5169186","2421","2681","40","2023-04-28 19:22:56","1","1","0","0"
"5171120","2132","2681","123","2023-06-27 13:16:56","5","4","1","0"
"5171169","5716","2681","47","2023-10-09 09:16:42","32","0","0","32"
"5175802","3626","2680","15","2023-12-20 17:44:20","1","0","0","1"
"5179478","4721","2679","5","","0","0","0","0"
"5179748","7882","2768","32","2023-10-11 20:20:20","20","7","6","7"
"5181464","2318","2678","8","","0","0","0","0"
"5186159","2541","2676","8","2024-01-04 19:28:15","3","1","0","2"
"5189472","4077","2675","29","2023-12-17 08:03:17","9","6","2","1"
"5192105","2576","2674","8","2023-12-29 05:27:26","10","3","5","2"
"5192528","4598","2674","7","2023-02-02 02:53:12","1","1","0","0"
"5193915","4074","2674","9","2023-10-13 07:56:29","14","2","10","2"
"5194348","4461","2674","24","","0","0","0","0"
"5196093","2161","2673","5","2023-07-06 18:51:03","2","1","1","0"
"5196286","4493","2673","7","","0","0","0","0"
"5197712","6192","2673","244","2024-01-30 13:14:03","39","13","8","18"
"5198805","2147","2673","8","2023-08-27 22:51:50","4","0","0","4"
"5199418","3239","2673","16","2023-10-20 15:55:43","19","1","14","4"
"5203563","3874","2672","13","2023-02-11 06:20:40","1","1","0","0"
"5204318","2629","2671","5","","0","0","0","0"
"5204833","9177","2671","13","2024-01-02 12:47:26","2","0","1","1"
"5206464","2718","2671","28","2023-09-28 14:09:39","17","3","9","5"
"5211514","2798","2669","5","2023-10-03 21:26:39","1","0","0","1"
"5211752","7935","2669","86","2024-01-27 11:48:39","31","9","13","9"
"5215131","7598","2668","21","2024-01-27 16:07:04","17","7","6","4"
"5220489","4332","2667","6","","0","0","0","0"
"5221626","8172","2666","56","2024-01-20 03:08:23","49","16","10","23"
"5223757","6531","2666","14","2023-12-30 00:14:15","4","0","2","2"
"5224236","6068","2666","119","2024-01-24 15:34:55","8","2","1","5"
"5225272","3292","2666","13","2023-07-31 05:53:56","13","7","6","0"
"5226491","3008","2665","198","","0","0","0","0"
"5228202","9930","2665","50","2023-12-13 20:00:26","4","0","0","4"
"5229463","2659","2664","10","2023-08-13 08:14:56","3","1","1","1"
"5230311","9943","2664","9","2023-06-12 07:09:50","1","0","1","0"
"5231110","3173","2664","9","2024-01-13 19:01:07","10","0","3","7"
"5232323","2491","2663","7","2024-01-03 13:46:21","10","3","1","6"
"5234334","8161","2662","7","","0","0","0","0"
"5240198","2631","2661","5","2023-04-22 23:38:17","1","1","0","0"
"5243272","8886","2660","13","2023-10-09 14:06:31","5","1","3","1"
"5243472","2587","2660","5","2024-01-31 16:12:13","51","4","1","46"
"5246906","8352","2659","185","2024-01-26 10:33:48","66","20","24","22"
"5248391","2508","2659","6","2024-01-28 22:18:28","3","0","1","2"
"5250468","2275","2658","5","","0","0","0","0"
"5251059","6968","2658","23","2023-07-03 20:01:35","2","0","2","0"
"5251061","2388","2658","8","2023-05-26 13:01:59","1","0","1","0"
"5251507","3167","2658","11","","0","0","0","0"
"5252192","4184","2658","5","2023-10-04 19:59:35","18","0","0","18"
"5253279","2697","2658","6","2023-10-22 11:26:42","14","7","2","5"
"5254103","4865","2657","66","2023-12-28 09:10:31","15","7","3","5"
"5254458","4911","2657","5","","0","0","0","0"
"5254746","2057","2657","5","2023-05-26 06:28:00","2","0","2","0"
"5256337","3421","2656","19","2023-08-02 18:03:23","3","0","2","1"
"5256759","2823","2656","16","","0","0","0","0"
"5258200","2093","2656","22","","0","0","0","0"
"5260051","2146","2655","13","2023-07-11 09:28:12","1","0","1","0"
"5260872","4599","2655","9","2024-01-31 05:18:44","11","4","1","6"
"5262452","5610","2654","7","2023-12-21 01:59:35","2","0","0","2"
"5262941","2444","2654","5","2024-01-17 12:38:45","2","1","0","1"
"5264501","2787","2654","6","2024-01-04 15:20:30","1","0","0","1"
"5266998","2607","2653","13","","0","0","0","0"
"5267751","4493","2653","11","2023-12-31 13:37:16","10","3","1","6"
